"","Province_State","date","Confirmed","Deaths","Recovered","Active","confirmrate","deathincrease","deathrate","confirmincrease"
"712","Minnesota","2020-03-22",167,1,0,0,1.26086956521739,0,0,29
"713","Minnesota","2020-03-23",234,1,0,0,2.31034482758621,0,NA,67
"714","Minnesota","2020-03-24",261,1,0,0,0.402985074626866,0,NA,27
"715","Minnesota","2020-03-25",286,1,0,0,0.925925925925926,0,NA,25
"716","Minnesota","2020-03-26",344,2,0,0,2.32,1,NA,58
"717","Minnesota","2020-03-27",396,4,0,0,0.896551724137931,2,2,52
"718","Minnesota","2020-03-28",441,5,0,0,0.865384615384615,1,0.5,45
"719","Minnesota","2020-03-29",503,9,0,0,1.37777777777778,4,4,62
"720","Minnesota","2020-03-30",576,10,0,0,1.17741935483871,1,0.25,73
"721","Minnesota","2020-04-01",689,17,0,0,1.54794520547945,7,7,113
"722","Minnesota","2020-04-02",742,18,0,0,0.469026548672566,1,0.142857142857143,53
"723","Minnesota","2020-04-03",788,22,0,0,0.867924528301887,4,4,46
"724","Minnesota","2020-04-04",865,24,0,0,1.67391304347826,2,0.5,77
"725","Minnesota","2020-04-05",935,29,0,0,0.909090909090909,5,2.5,70
"726","Minnesota","2020-04-06",986,30,0,0,0.728571428571429,1,0.2,51
"727","Minnesota","2020-04-07",1069,34,0,0,1.62745098039216,4,4,83
"728","Minnesota","2020-04-08",1154,39,0,0,1.02409638554217,5,1.25,85
"729","Minnesota","2020-04-09",1240,50,0,0,1.01176470588235,11,2.2,86
"730","Minnesota","2020-04-10",1336,57,0,0,1.11627906976744,7,0.636363636363636,96
"731","Minnesota","2020-04-11",1427,64,0,0,0.947916666666667,7,1,91
"732","Minnesota","2020-04-12",1621,70,0,1551,2.13186813186813,6,0.857142857142857,194
"733","Minnesota","2020-04-13",1621,70,0,1551,0,0,0,0
"734","Minnesota","2020-04-14",1695,79,0,1616,NA,9,NA,74
"735","Minnesota","2020-04-15",1809,87,0,1722,1.54054054054054,8,0.888888888888889,114
"736","Minnesota","2020-04-16",1809,87,0,1722,0,0,0,0
"737","Mississippi","2020-03-20",80,1,0,NA,NA,NA,NA,NA
"738","Mississippi","2020-03-21",140,1,0,NA,NA,0,NA,60
"739","Mississippi","2020-03-22",207,1,0,0,1.11666666666667,0,NA,67
"740","Mississippi","2020-03-23",249,1,0,0,0.626865671641791,0,NA,42
"741","Mississippi","2020-03-24",320,1,0,0,1.69047619047619,0,NA,71
"742","Mississippi","2020-03-25",377,3,0,0,0.802816901408451,2,NA,57
"743","Mississippi","2020-03-26",485,6,0,0,1.89473684210526,3,1.5,108
"744","Mississippi","2020-03-27",579,8,0,0,0.87037037037037,2,0.666666666666667,94
"745","Mississippi","2020-03-28",663,13,0,0,0.893617021276596,5,2.5,84
"746","Mississippi","2020-03-29",759,14,0,0,1.14285714285714,1,0.2,96
"747","Mississippi","2020-03-30",847,16,0,0,0.916666666666667,2,2,88
"748","Mississippi","2020-04-01",1073,22,0,0,2.56818181818182,6,3,226
"749","Mississippi","2020-04-02",1177,26,0,0,0.460176991150442,4,0.666666666666667,104
"750","Mississippi","2020-04-03",1358,29,0,0,1.74038461538462,3,0.75,181
"751","Mississippi","2020-04-04",1455,35,0,0,0.535911602209945,6,2,97
"752","Mississippi","2020-04-05",1638,43,0,0,1.88659793814433,8,1.33333333333333,183
"753","Mississippi","2020-04-06",1738,51,0,0,0.546448087431694,8,1,100
"754","Mississippi","2020-04-07",1915,60,0,0,1.77,9,1.125,177
"755","Mississippi","2020-04-08",2003,67,0,0,0.497175141242938,7,0.777777777777778,88
"756","Mississippi","2020-04-09",2260,76,0,0,2.92045454545455,9,1.28571428571429,257
"757","Mississippi","2020-04-10",2469,82,0,0,0.813229571984436,6,0.666666666666667,209
"758","Mississippi","2020-04-11",2642,93,0,0,0.827751196172249,11,1.83333333333333,173
"759","Mississippi","2020-04-12",2781,96,0,2685,0.803468208092486,3,0.272727272727273,139
"760","Mississippi","2020-04-13",2942,98,0,2844,1.15827338129496,2,0.666666666666667,161
"761","Mississippi","2020-04-14",3087,111,0,2976,0.900621118012422,13,6.5,145
"762","Mississippi","2020-04-15",3360,122,0,3238,1.88275862068966,11,0.846153846153846,273
"763","Mississippi","2020-04-16",3624,129,0,3495,0.967032967032967,7,0.636363636363636,264
"764","Missouri","2020-03-20",53,2,0,NA,NA,NA,NA,NA
"765","Missouri","2020-03-21",74,3,0,NA,NA,1,NA,21
"766","Missouri","2020-03-22",87,3,0,0,0.619047619047619,0,0,13
"767","Missouri","2020-03-23",187,4,0,0,7.69230769230769,1,NA,100
"768","Missouri","2020-03-24",257,7,0,0,0.7,3,3,70
"769","Missouri","2020-03-25",354,8,0,0,1.38571428571429,1,0.333333333333333,97
"770","Missouri","2020-03-26",520,9,0,0,1.71134020618557,1,1,166
"771","Missouri","2020-03-27",666,9,0,0,0.879518072289157,0,0,146
"772","Missouri","2020-03-28",836,10,0,0,1.16438356164384,1,NA,170
"773","Missouri","2020-03-29",915,13,0,0,0.464705882352941,3,3,79
"774","Missouri","2020-03-30",1051,13,0,0,1.72151898734177,0,0,136
"775","Missouri","2020-04-01",1613,18,0,0,4.13235294117647,5,NA,562
"776","Missouri","2020-04-02",1857,22,0,0,0.434163701067616,4,0.8,244
"777","Missouri","2020-04-03",1864,25,0,0,0.0286885245901639,3,0.75,7
"778","Missouri","2020-04-04",2310,33,0,0,63.7142857142857,8,2.66666666666667,446
"779","Missouri","2020-04-05",2347,44,0,0,0.0829596412556054,11,1.375,37
"780","Missouri","2020-04-06",2736,47,0,0,10.5135135135135,3,0.272727272727273,389
"781","Missouri","2020-04-07",3130,65,0,0,1.01285347043702,18,6,394
"782","Missouri","2020-04-08",3209,86,0,0,0.200507614213198,21,1.16666666666667,79
"783","Missouri","2020-04-09",3432,93,0,0,2.82278481012658,7,0.333333333333333,223
"784","Missouri","2020-04-10",3897,99,0,0,2.08520179372197,6,0.857142857142857,465
"785","Missouri","2020-04-11",4108,116,0,0,0.453763440860215,17,2.83333333333333,211
"786","Missouri","2020-04-12",4269,118,0,4151,0.76303317535545,2,0.117647058823529,161
"787","Missouri","2020-04-13",4515,123,0,4392,1.52795031055901,5,2.5,246
"788","Missouri","2020-04-14",4746,149,0,4597,0.939024390243902,26,5.2,231
"789","Missouri","2020-04-15",4791,153,0,4638,0.194805194805195,4,0.153846153846154,45
"790","Missouri","2020-04-16",5174,169,0,5005,8.51111111111111,16,4,383
"791","Montana","2020-03-20",15,0,0,NA,NA,NA,NA,NA
"792","Montana","2020-03-21",21,0,0,NA,NA,0,NA,6
"793","Montana","2020-03-22",34,0,0,0,2.16666666666667,0,NA,13
"794","Montana","2020-03-23",34,0,0,0,0,0,NA,0
"795","Montana","2020-03-24",51,0,0,0,NA,0,NA,17
"796","Montana","2020-03-25",65,0,0,0,0.823529411764706,0,NA,14
"797","Montana","2020-03-26",90,0,0,0,1.78571428571429,0,NA,25
"798","Montana","2020-03-27",109,1,0,0,0.76,1,NA,19
"799","Montana","2020-03-28",129,1,0,0,1.05263157894737,0,0,20
"800","Montana","2020-03-29",154,1,0,0,1.25,0,NA,25
"801","Montana","2020-03-30",171,5,0,0,0.68,4,NA,17
"802","Montana","2020-04-01",208,6,0,0,2.17647058823529,1,0.25,37
"803","Montana","2020-04-02",241,6,0,0,0.891891891891892,0,0,33
"804","Montana","2020-04-03",243,5,0,0,0.0606060606060606,-1,NA,2
"805","Montana","2020-04-04",265,6,0,0,11,1,NA,22
"806","Montana","2020-04-05",286,6,0,0,0.954545454545455,0,0,21
"807","Montana","2020-04-06",299,6,0,0,0.619047619047619,0,NA,13
"808","Montana","2020-04-07",319,6,0,0,1.53846153846154,0,NA,20
"809","Montana","2020-04-08",332,6,0,0,0.65,0,NA,13
"810","Montana","2020-04-09",354,6,0,0,1.69230769230769,0,NA,22
"811","Montana","2020-04-10",365,6,0,0,0.5,0,NA,11
"812","Montana","2020-04-11",377,6,0,0,1.09090909090909,0,NA,12
"813","Montana","2020-04-12",387,6,0,381,0.833333333333333,0,NA,10
"814","Montana","2020-04-13",394,7,0,387,0.7,1,NA,7
"815","Montana","2020-04-14",399,7,0,392,0.714285714285714,0,0,5
"816","Montana","2020-04-15",404,7,0,397,1,0,NA,5
"817","Montana","2020-04-16",415,7,0,408,2.2,0,NA,11
"818","Nebraska","2020-03-20",37,0,0,NA,NA,NA,NA,NA
"819","Nebraska","2020-03-21",38,0,0,NA,NA,0,NA,1
"820","Nebraska","2020-03-22",51,0,0,0,13,0,NA,13
"821","Nebraska","2020-03-23",51,0,0,0,0,0,NA,0
"822","Nebraska","2020-03-24",66,0,0,0,NA,0,NA,15
"823","Nebraska","2020-03-25",71,0,0,0,0.333333333333333,0,NA,5
"824","Nebraska","2020-03-26",74,0,0,0,0.6,0,NA,3
"825","Nebraska","2020-03-27",82,0,0,0,2.66666666666667,0,NA,8
"826","Nebraska","2020-03-28",96,2,0,0,1.75,2,NA,14
"827","Nebraska","2020-03-29",108,2,0,0,0.857142857142857,0,0,12
"828","Nebraska","2020-03-30",145,2,0,0,3.08333333333333,0,NA,37
"829","Nebraska","2020-04-01",210,4,0,0,1.75675675675676,2,NA,65
"830","Nebraska","2020-04-02",246,5,0,0,0.553846153846154,1,0.5,36
"831","Nebraska","2020-04-03",279,6,0,0,0.916666666666667,1,1,33
"832","Nebraska","2020-04-04",321,6,0,0,1.27272727272727,0,0,42
"833","Nebraska","2020-04-05",364,8,0,0,1.02380952380952,2,NA,43
"834","Nebraska","2020-04-06",417,9,0,0,1.23255813953488,1,0.5,53
"835","Nebraska","2020-04-07",447,10,0,0,0.566037735849057,1,1,30
"836","Nebraska","2020-04-08",519,12,0,0,2.4,2,2,72
"837","Nebraska","2020-04-09",568,14,0,0,0.680555555555556,2,1,49
"838","Nebraska","2020-04-10",635,15,0,0,1.36734693877551,1,0.5,67
"839","Nebraska","2020-04-11",699,17,0,0,0.955223880597015,2,2,64
"840","Nebraska","2020-04-12",791,17,0,774,1.4375,0,0,92
"841","Nebraska","2020-04-13",814,17,0,797,0.25,0,NA,23
"842","Nebraska","2020-04-14",897,20,0,877,3.60869565217391,3,NA,83
"843","Nebraska","2020-04-15",901,20,0,881,0.0481927710843374,0,0,4
"844","Nebraska","2020-04-16",952,21,0,931,12.75,1,NA,51
"845","Nevada","2020-03-20",114,1,0,NA,NA,NA,NA,NA
"846","Nevada","2020-03-21",161,2,0,NA,NA,1,NA,47
"847","Nevada","2020-03-22",190,2,0,0,0.617021276595745,0,0,29
"848","Nevada","2020-03-23",245,4,0,0,1.89655172413793,2,NA,55
"849","Nevada","2020-03-24",278,4,0,0,0.6,0,0,33
"850","Nevada","2020-03-25",323,6,0,0,1.36363636363636,2,NA,45
"851","Nevada","2020-03-26",420,10,0,0,2.15555555555556,4,2,97
"852","Nevada","2020-03-27",536,10,0,0,1.19587628865979,0,0,116
"853","Nevada","2020-03-28",626,10,0,0,0.775862068965517,0,NA,90
"854","Nevada","2020-03-29",920,15,0,0,3.26666666666667,5,NA,294
"855","Nevada","2020-03-30",1012,15,0,0,0.312925170068027,0,0,92
"856","Nevada","2020-04-01",1279,31,0,0,2.90217391304348,16,NA,267
"857","Nevada","2020-04-02",1463,38,0,0,0.689138576779026,7,0.4375,184
"858","Nevada","2020-04-03",1514,43,0,0,0.277173913043478,5,0.714285714285714,51
"859","Nevada","2020-04-04",1742,46,0,0,4.47058823529412,3,0.6,228
"860","Nevada","2020-04-05",1855,46,0,0,0.495614035087719,0,0,113
"861","Nevada","2020-04-06",1953,46,0,0,0.867256637168142,0,NA,98
"862","Nevada","2020-04-07",2124,72,0,0,1.74489795918367,26,NA,171
"863","Nevada","2020-04-08",2259,72,0,0,0.789473684210526,0,0,135
"864","Nevada","2020-04-09",2456,81,0,0,1.45925925925926,9,NA,197
"865","Nevada","2020-04-10",2722,90,0,0,1.3502538071066,9,1,266
"866","Nevada","2020-04-11",2702,102,0,0,-0.075187969924812,12,1.33333333333333,-20
"867","Nevada","2020-04-12",2836,112,0,2724,NA,10,0.833333333333333,134
"868","Nevada","2020-04-13",2990,114,0,2876,1.14925373134328,2,0.2,154
"869","Nevada","2020-04-14",3134,126,0,3008,0.935064935064935,12,6,144
"870","Nevada","2020-04-15",3211,131,0,3080,0.534722222222222,5,0.416666666666667,77
"871","Nevada","2020-04-16",3214,137,0,3077,0.038961038961039,6,1.2,3
"872","New Hampshire","2020-03-21",55,0,0,NA,NA,NA,NA,NA
"873","New Hampshire","2020-03-22",74,0,0,0,NA,0,NA,19
"874","New Hampshire","2020-03-23",101,1,0,0,1.42105263157895,1,NA,27
"875","New Hampshire","2020-03-24",101,1,0,0,0,0,0,0
"876","New Hampshire","2020-03-25",108,1,0,0,NA,0,NA,7
"877","New Hampshire","2020-03-26",137,1,0,0,4.14285714285714,0,NA,29
"878","New Hampshire","2020-03-27",158,1,0,0,0.724137931034483,0,NA,21
"879","New Hampshire","2020-03-28",187,2,0,0,1.38095238095238,1,NA,29
"880","New Hampshire","2020-03-29",214,2,0,0,0.931034482758621,0,0,27
"881","New Hampshire","2020-03-30",314,3,0,0,3.7037037037037,1,NA,100
"882","New Hampshire","2020-04-01",367,3,0,0,0.53,0,0,53
"883","New Hampshire","2020-04-02",316,3,0,0,-0.962264150943396,0,NA,-51
"884","New Hampshire","2020-04-03",479,5,0,0,NA,2,NA,163
"885","New Hampshire","2020-04-04",540,7,0,0,0.374233128834356,2,1,61
"886","New Hampshire","2020-04-05",621,9,0,0,1.32786885245902,2,1,81
"887","New Hampshire","2020-04-06",715,9,0,0,1.16049382716049,0,0,94
"888","New Hampshire","2020-04-07",715,9,0,0,0,0,NA,0
"889","New Hampshire","2020-04-08",747,13,0,0,NA,4,NA,32
"890","New Hampshire","2020-04-09",819,21,0,0,2.25,8,2,72
"891","New Hampshire","2020-04-10",819,21,0,0,0,0,0,0
"892","New Hampshire","2020-04-11",885,22,0,0,NA,1,NA,66
"893","New Hampshire","2020-04-12",929,23,0,906,0.666666666666667,1,1,44
"894","New Hampshire","2020-04-13",985,23,0,962,1.27272727272727,0,0,56
"895","New Hampshire","2020-04-14",922,25,0,897,-1.125,2,NA,-63
"896","New Hampshire","2020-04-15",1139,32,0,1107,NA,7,3.5,217
"897","New Hampshire","2020-04-16",1139,32,0,1107,0,0,0,0
"898","New Jersey","2020-03-20",890,11,0,NA,NA,NA,NA,NA
"899","New Jersey","2020-03-21",1327,16,0,NA,NA,5,NA,437
"900","New Jersey","2020-03-22",1914,20,0,0,1.34324942791762,4,0.8,587
"901","New Jersey","2020-03-23",2844,27,0,0,1.58432708688245,7,1.75,930
"902","New Jersey","2020-03-24",3675,44,0,0,0.893548387096774,17,2.42857142857143,831
"903","New Jersey","2020-03-25",4402,62,0,0,0.874849578820698,18,1.05882352941176,727
"904","New Jersey","2020-03-26",6876,81,0,0,3.40302613480055,19,1.05555555555556,2474
"905","New Jersey","2020-03-27",8825,108,0,0,0.787793047696039,27,1.42105263157895,1949
"906","New Jersey","2020-03-28",11124,140,0,0,1.17957927142124,32,1.18518518518519,2299
"907","New Jersey","2020-03-29",13386,161,0,0,0.983906046107003,21,0.65625,2262
"908","New Jersey","2020-03-30",16636,198,0,0,1.4367816091954,37,1.76190476190476,3250
"909","New Jersey","2020-04-01",22255,355,0,0,1.72892307692308,157,4.24324324324324,5619
"910","New Jersey","2020-04-02",25590,537,0,0,0.593521978999822,182,1.15923566878981,3335
"911","New Jersey","2020-04-03",29895,646,0,0,1.29085457271364,109,0.598901098901099,4305
"912","New Jersey","2020-04-04",34124,846,0,0,0.982346109175377,200,1.8348623853211,4229
"913","New Jersey","2020-04-05",37505,917,0,0,0.799479782454481,71,0.355,3381
"914","New Jersey","2020-04-06",41090,1003,0,0,1.0603371783496,86,1.2112676056338,3585
"915","New Jersey","2020-04-07",44416,1232,0,0,0.927754532775453,229,2.66279069767442,3326
"916","New Jersey","2020-04-08",47437,1504,0,0,0.90829825616356,272,1.18777292576419,3021
"917","New Jersey","2020-04-09",51027,1709,0,0,1.18834822906322,205,0.753676470588235,3590
"918","New Jersey","2020-04-10",54588,1932,0,0,0.991922005571031,223,1.08780487804878,3561
"919","New Jersey","2020-04-11",58151,2183,0,0,1.00056163998877,251,1.12556053811659,3563
"920","New Jersey","2020-04-12",61850,2350,0,59500,1.03817008139209,167,0.665338645418327,3699
"921","New Jersey","2020-04-13",64584,2443,0,62141,0.73911868072452,93,0.55688622754491,2734
"922","New Jersey","2020-04-14",68824,2805,0,66019,1.5508412582297,362,3.89247311827957,4240
"923","New Jersey","2020-04-15",71030,3156,0,67874,0.520283018867924,351,0.969613259668508,2206
"924","New Jersey","2020-04-16",75317,3518,0,71799,1.94333635539438,362,1.03133903133903,4287
"925","New Mexico","2020-03-20",43,0,0,NA,NA,NA,NA,NA
"926","New Mexico","2020-03-22",57,0,0,0,NA,0,NA,14
"927","New Mexico","2020-03-23",83,0,0,0,1.85714285714286,0,NA,26
"928","New Mexico","2020-03-24",100,0,0,0,0.653846153846154,0,NA,17
"929","New Mexico","2020-03-25",113,1,0,0,0.764705882352941,1,NA,13
"930","New Mexico","2020-03-26",113,1,0,0,0,0,0,0
"931","New Mexico","2020-03-27",136,1,0,0,NA,0,NA,23
"932","New Mexico","2020-03-28",208,1,0,0,3.1304347826087,0,NA,72
"933","New Mexico","2020-03-29",237,2,0,0,0.402777777777778,1,NA,29
"934","New Mexico","2020-03-30",237,2,0,0,0,0,0,0
"935","New Mexico","2020-04-01",340,5,0,0,NA,3,NA,103
"936","New Mexico","2020-04-02",388,6,0,0,0.466019417475728,1,0.333333333333333,48
"937","New Mexico","2020-04-03",534,10,0,0,3.04166666666667,4,4,146
"938","New Mexico","2020-04-04",534,10,0,0,0,0,0,0
"939","New Mexico","2020-04-05",670,12,0,0,NA,2,NA,136
"940","New Mexico","2020-04-06",757,12,0,0,0.639705882352941,0,0,87
"941","New Mexico","2020-04-07",876,13,0,0,1.36781609195402,1,NA,119
"942","New Mexico","2020-04-08",902,13,0,0,0.218487394957983,0,0,26
"943","New Mexico","2020-04-09",865,16,0,0,-1.42307692307692,3,NA,-37
"944","New Mexico","2020-04-10",1081,17,0,0,NA,1,0.333333333333333,216
"945","New Mexico","2020-04-11",1091,19,0,0,0.0462962962962963,2,2,10
"946","New Mexico","2020-04-12",1245,26,0,1219,15.4,7,3.5,154
"947","New Mexico","2020-04-13",1262,26,0,1236,0.11038961038961,0,0,17
"948","New Mexico","2020-04-14",1345,31,0,1314,4.88235294117647,5,NA,83
"949","New Mexico","2020-04-15",1484,36,0,1448,1.67469879518072,5,1,139
"950","New Mexico","2020-04-16",1484,36,0,1448,0,0,0,0
"951","New York","2020-03-20",8310,42,0,NA,NA,NA,NA,NA
"952","New York","2020-03-21",11710,60,0,NA,NA,18,NA,3400
"953","New York","2020-03-22",15800,117,0,0,1.20294117647059,57,3.16666666666667,4090
"954","New York","2020-03-23",20884,158,0,0,1.24303178484108,41,0.719298245614035,5084
"955","New York","2020-03-24",25681,210,0,0,0.943548387096774,52,1.26829268292683,4797
"956","New York","2020-03-25",30841,285,0,0,1.07567229518449,75,1.44230769230769,5160
"957","New York","2020-03-26",37877,385,0,0,1.36356589147287,100,1.33333333333333,7036
"958","New York","2020-03-27",44876,527,0,0,0.994741330301308,142,1.42,6999
"959","New York","2020-03-28",52410,728,0,0,1.07643949135591,201,1.41549295774648,7534
"960","New York","2020-03-29",59648,965,0,0,0.960711441465357,237,1.17910447761194,7238
"961","New York","2020-03-30",66663,1218,0,0,0.969190384084001,253,1.06751054852321,7015
"962","New York","2020-04-01",83948,1941,0,0,2.464005702067,723,2.85770750988142,17285
"963","New York","2020-04-02",92506,2373,0,0,0.495111368238357,432,0.597510373443983,8558
"964","New York","2020-04-03",102987,2935,0,0,1.22470203318532,562,1.30092592592593,10481
"965","New York","2020-04-04",113833,3565,0,0,1.03482492128614,630,1.12099644128114,10846
"966","New York","2020-04-05",123160,4159,0,0,0.859948368061958,594,0.942857142857143,9327
"967","New York","2020-04-06",131815,4698,0,0,0.92795110968157,539,0.907407407407407,8655
"968","New York","2020-04-07",139875,5489,0,0,0.931253610629694,791,1.46753246753247,8060
"969","New York","2020-04-08",151061,6268,0,0,1.387841191067,779,0.984829329962073,11186
"970","New York","2020-04-09",161779,7067,0,0,0.958161988199535,799,1.02567394094994,10718
"971","New York","2020-04-10",172348,7867,0,0,0.986098152640418,800,1.00125156445557,10569
"972","New York","2020-04-11",181026,8627,0,0,0.821080518497493,760,0.95,8678
"973","New York","2020-04-12",189033,9385,0,179648,0.92267803641392,758,0.997368421052632,8007
"974","New York","2020-04-13",195749,10058,0,185691,0.83876607968028,673,0.887862796833773,6716
"975","New York","2020-04-14",203020,10842,0,192178,1.08263847528291,784,1.16493313521545,7271
"976","New York","2020-04-15",214454,11617,0,202837,1.57254848026406,775,0.988520408163265,11434
"977","New York","2020-04-16",223691,14832,0,208859,0.807853769459507,3215,4.14838709677419,9237
"978","North Carolina","2020-03-20",172,0,0,NA,NA,NA,NA,NA
"979","North Carolina","2020-03-21",253,0,0,NA,NA,0,NA,81
"980","North Carolina","2020-03-22",305,0,0,0,0.641975308641975,0,NA,52
"981","North Carolina","2020-03-23",353,0,0,0,0.923076923076923,0,NA,48
"982","North Carolina","2020-03-24",495,0,0,0,2.95833333333333,0,NA,142
"983","North Carolina","2020-03-25",590,2,0,0,0.669014084507042,2,NA,95
"984","North Carolina","2020-03-26",738,3,0,0,1.55789473684211,1,0.5,148
"985","North Carolina","2020-03-27",887,4,0,0,1.00675675675676,1,1,149
"986","North Carolina","2020-03-28",1020,5,0,0,0.89261744966443,1,1,133
"987","North Carolina","2020-03-29",1191,7,0,0,1.28571428571429,2,2,171
"988","North Carolina","2020-03-30",1313,7,0,0,0.713450292397661,0,0,122
"989","North Carolina","2020-04-01",1675,14,0,0,2.9672131147541,7,NA,362
"990","North Carolina","2020-04-02",1977,21,0,0,0.834254143646409,7,1,302
"991","North Carolina","2020-04-03",2251,27,0,0,0.907284768211921,6,0.857142857142857,274
"992","North Carolina","2020-04-04",2486,34,0,0,0.857664233576642,7,1.16666666666667,235
"993","North Carolina","2020-04-05",2649,38,0,0,0.693617021276596,4,0.571428571428571,163
"994","North Carolina","2020-04-06",2962,45,0,0,1.92024539877301,7,1.75,313
"995","North Carolina","2020-04-07",3299,53,0,0,1.07667731629393,8,1.14285714285714,337
"996","North Carolina","2020-04-08",3499,66,0,0,0.593471810089021,13,1.625,200
"997","North Carolina","2020-04-09",3736,76,0,0,1.185,10,0.769230769230769,237
"998","North Carolina","2020-04-10",3965,83,0,0,0.966244725738397,7,0.7,229
"999","North Carolina","2020-04-11",4354,89,0,0,1.69868995633188,6,0.857142857142857,389
"1000","North Carolina","2020-04-12",4570,89,0,4481,0.555269922879177,0,0,216
"1001","North Carolina","2020-04-13",4886,94,0,4792,1.46296296296296,5,NA,316
"1002","North Carolina","2020-04-14",5113,112,0,5001,0.718354430379747,18,3.6,227
"1003","North Carolina","2020-04-15",5340,130,0,5210,1,18,1,227
"1004","North Carolina","2020-04-16",5639,150,0,5489,1.31718061674009,20,1.11111111111111,299
"1005","North Dakota","2020-03-20",19,0,0,NA,NA,NA,NA,NA
"1006","North Dakota","2020-03-21",28,0,0,NA,NA,0,NA,9
"1007","North Dakota","2020-03-22",28,0,0,0,0,0,NA,0
"1008","North Dakota","2020-03-23",30,0,0,0,NA,0,NA,2
"1009","North Dakota","2020-03-24",36,0,0,0,3,0,NA,6
"1010","North Dakota","2020-03-25",45,0,0,0,1.5,0,NA,9
"1011","North Dakota","2020-03-26",51,0,0,0,0.666666666666667,0,NA,6
"1012","North Dakota","2020-03-27",68,1,0,0,2.83333333333333,1,NA,17
"1013","North Dakota","2020-03-28",94,1,0,0,1.52941176470588,0,0,26
"1014","North Dakota","2020-03-29",98,1,0,0,0.153846153846154,0,NA,4
"1015","North Dakota","2020-03-30",109,2,0,0,2.75,1,NA,11
"1016","North Dakota","2020-04-01",142,3,0,0,3,1,1,33
"1017","North Dakota","2020-04-02",159,3,0,0,0.515151515151515,0,0,17
"1018","North Dakota","2020-04-03",173,3,0,0,0.823529411764706,0,NA,14
"1019","North Dakota","2020-04-04",186,3,0,0,0.928571428571429,0,NA,13
"1020","North Dakota","2020-04-05",207,3,0,0,1.61538461538462,0,NA,21
"1021","North Dakota","2020-04-06",225,3,0,0,0.857142857142857,0,NA,18
"1022","North Dakota","2020-04-07",237,4,0,0,0.666666666666667,1,NA,12
"1023","North Dakota","2020-04-08",251,4,0,0,1.16666666666667,0,0,14
"1024","North Dakota","2020-04-09",269,5,0,0,1.28571428571429,1,NA,18
"1025","North Dakota","2020-04-10",278,6,0,0,0.5,1,1,9
"1026","North Dakota","2020-04-11",293,7,0,0,1.66666666666667,1,1,15
"1027","North Dakota","2020-04-12",308,7,0,301,1,0,0,15
"1028","North Dakota","2020-04-13",331,8,0,323,1.53333333333333,1,NA,23
"1029","North Dakota","2020-04-14",341,8,0,333,0.434782608695652,0,0,10
"1030","North Dakota","2020-04-15",365,9,0,356,2.4,1,NA,24
"1031","North Dakota","2020-04-16",393,9,0,384,1.16666666666667,0,0,28
"1032","Northern Mariana Islands","2020-03-22",0,0,0,0,NA,NA,NA,NA
"1033","Northern Mariana Islands","2020-03-23",0,0,0,0,NA,0,NA,0
"1034","Northern Mariana Islands","2020-03-24",0,0,0,0,NA,0,NA,0
"1035","Northern Mariana Islands","2020-03-25",0,0,0,0,NA,0,NA,0
"1036","Northern Mariana Islands","2020-03-26",0,0,0,0,NA,0,NA,0
"1037","Northern Mariana Islands","2020-03-27",0,0,0,0,NA,0,NA,0
"1038","Northern Mariana Islands","2020-03-28",0,0,0,0,NA,0,NA,0
"1039","Northern Mariana Islands","2020-03-29",0,0,0,0,NA,0,NA,0
"1040","Northern Mariana Islands","2020-03-30",0,0,0,0,NA,0,NA,0
"1041","Northern Mariana Islands","2020-04-01",6,1,0,0,NA,1,NA,6
"1042","Northern Mariana Islands","2020-04-02",6,1,0,0,0,0,0,0
"1043","Northern Mariana Islands","2020-04-03",8,1,0,0,NA,0,NA,2
"1044","Northern Mariana Islands","2020-04-04",8,1,0,0,0,0,NA,0
"1045","Northern Mariana Islands","2020-04-05",8,1,0,0,NA,0,NA,0
"1046","Northern Mariana Islands","2020-04-06",8,1,0,0,NA,0,NA,0
"1047","Northern Mariana Islands","2020-04-07",8,2,0,0,NA,1,NA,0
"1048","Northern Mariana Islands","2020-04-08",11,2,0,0,NA,0,0,3
"1049","Northern Mariana Islands","2020-04-09",11,2,0,0,0,0,NA,0
"1050","Northern Mariana Islands","2020-04-10",11,2,0,0,NA,0,NA,0
"1051","Northern Mariana Islands","2020-04-11",11,2,0,0,NA,0,NA,0
"1052","Northern Mariana Islands","2020-04-12",11,2,0,9,NA,0,NA,0
"1053","Northern Mariana Islands","2020-04-13",11,2,0,9,NA,0,NA,0
"1054","Northern Mariana Islands","2020-04-14",11,2,0,9,NA,0,NA,0
"1055","Northern Mariana Islands","2020-04-15",13,2,0,11,NA,0,NA,2
"1056","Northern Mariana Islands","2020-04-16",13,2,0,11,0,0,NA,0
"1057","Ohio","2020-03-20",173,2,0,NA,NA,NA,NA,NA
"1058","Ohio","2020-03-21",248,3,0,NA,NA,1,NA,75
"1059","Ohio","2020-03-22",356,3,0,0,1.44,0,0,108
"1060","Ohio","2020-03-23",443,6,0,0,0.805555555555556,3,NA,87
"1061","Ohio","2020-03-24",567,8,0,0,1.42528735632184,2,0.666666666666667,124
"1062","Ohio","2020-03-25",704,11,0,0,1.10483870967742,3,1.5,137
"1063","Ohio","2020-03-26",868,15,0,0,1.1970802919708,4,1.33333333333333,164
"1064","Ohio","2020-03-27",1137,19,0,0,1.64024390243902,4,1,269
